,Date,Open,Close
822,2010-04-09,51.0,52.0
823,2010-04-12,52.0,52.0
824,2010-04-13,52.0,52.0
825,2010-04-14,52.0,54.0
826,2010-04-15,54.0,54.0
827,2010-04-16,54.0,53.0
828,2010-04-19,53.0,53.0
829,2010-04-20,54.0,54.0
830,2010-04-21,54.0,54.0
831,2010-04-22,53.0,53.0
832,2010-04-23,53.0,54.0
833,2010-04-26,55.0,54.0
834,2010-04-27,54.0,54.0
835,2010-04-28,57.0,56.0
836,2010-04-29,56.0,56.0
837,2010-04-30,56.0,55.0
838,2010-05-03,56.0,55.0
839,2010-05-04,55.0,54.0
840,2010-05-05,54.0,55.0
841,2010-05-06,55.0,53.0
842,2010-05-07,53.0,51.0
843,2010-05-10,52.0,54.0
844,2010-05-11,54.0,54.0
845,2010-05-12,54.0,55.0
846,2010-05-13,55.0,54.0
847,2010-05-14,54.0,53.0
848,2010-05-17,53.0,53.0
849,2010-05-18,53.0,52.0
850,2010-05-19,52.0,52.0
851,2010-05-20,51.0,50.0
852,2010-05-21,49.0,51.0
853,2010-05-24,51.0,51.0
854,2010-05-25,50.0,51.0
855,2010-05-26,51.0,51.0
856,2010-05-27,52.0,53.0
857,2010-05-28,53.0,52.0
858,2010-06-01,52.0,51.0
859,2010-06-02,51.0,52.0
860,2010-06-03,52.0,52.0
861,2010-06-04,51.0,50.0
862,2010-06-07,50.0,50.0
863,2010-06-08,49.0,50.0
864,2010-06-09,50.0,50.0
865,2010-06-10,51.0,52.0
866,2010-06-11,51.0,52.0
867,2010-06-14,52.0,52.0
868,2010-06-15,53.0,53.0
869,2010-06-16,53.0,53.0
870,2010-06-17,53.0,53.0
871,2010-06-18,53.0,54.0
872,2010-06-21,54.0,54.0
873,2010-06-22,54.0,52.0
874,2010-06-23,52.0,52.0
875,2010-06-24,52.0,51.0
876,2010-06-25,51.0,51.0
877,2010-06-28,51.0,51.0
878,2010-06-29,50.0,50.0
879,2010-06-30,50.0,49.0
880,2010-07-01,49.0,48.0
881,2010-07-02,48.0,48.0
882,2010-07-06,48.0,49.0
883,2010-07-07,49.0,49.0
884,2010-07-08,49.0,49.0
885,2010-07-09,49.0,49.0
886,2010-07-12,49.0,48.0
887,2010-07-13,49.0,50.0
888,2010-07-14,49.0,50.0
889,2010-07-15,50.0,50.0
890,2010-07-16,50.0,49.0
891,2010-07-19,49.0,49.0
892,2010-07-20,48.0,49.0
893,2010-07-21,50.0,49.0
894,2010-07-22,49.0,50.0
895,2010-07-23,50.0,51.0
896,2010-07-26,51.0,51.0
897,2010-07-27,49.0,46.0
898,2010-07-28,46.0,46.0
899,2010-07-29,46.0,45.0
900,2010-07-30,45.0,45.0
901,2010-08-02,45.0,45.0
902,2010-08-03,45.0,45.0
903,2010-08-04,45.0,45.0
904,2010-08-05,45.0,45.0
905,2010-08-06,45.0,46.0
906,2010-08-09,46.0,46.0
907,2010-08-10,46.0,46.0
908,2010-08-11,45.0,45.0
909,2010-08-12,44.0,44.0
910,2010-08-13,44.0,44.0
911,2010-08-16,44.0,44.0
912,2010-08-17,45.0,46.0
913,2010-08-18,45.0,45.0
914,2010-08-19,45.0,44.0
915,2010-08-20,44.0,44.0
916,2010-08-23,44.0,44.0
917,2010-08-24,44.0,43.0
918,2010-08-25,43.0,43.0
919,2010-08-26,44.0,43.0
920,2010-08-27,43.0,43.0
921,2010-08-30,43.0,42.0
922,2010-08-31,42.0,42.0
923,2010-09-01,43.0,44.0
924,2010-09-02,44.0,44.0
925,2010-09-03,45.0,45.0
926,2010-09-07,45.0,45.0
927,2010-09-08,45.0,45.0
928,2010-09-09,45.0,46.0
929,2010-09-10,46.0,46.0
930,2010-09-13,46.0,47.0
931,2010-09-14,47.0,47.0
932,2010-09-15,47.0,47.0
933,2010-09-16,47.0,47.0
934,2010-09-17,47.0,47.0
935,2010-09-20,47.0,48.0
936,2010-09-21,47.0,48.0
937,2010-09-22,48.0,48.0
938,2010-09-23,48.0,48.0
939,2010-09-24,48.0,48.0
940,2010-09-27,48.0,48.0
941,2010-09-28,48.0,48.0
942,2010-09-29,48.0,48.0
943,2010-09-30,48.0,48.0
944,2010-10-01,48.0,48.0
945,2010-10-04,48.0,47.0
946,2010-10-05,48.0,48.0
947,2010-10-06,48.0,48.0
948,2010-10-07,48.0,48.0
949,2010-10-08,48.0,47.0
950,2010-10-11,47.0,48.0
951,2010-10-12,48.0,48.0
952,2010-10-13,49.0,49.0
953,2010-10-14,49.0,48.0
954,2010-10-15,49.0,49.0
955,2010-10-18,49.0,49.0
956,2010-10-19,48.0,48.0
957,2010-10-20,48.0,49.0
958,2010-10-21,49.0,50.0
959,2010-10-22,50.0,50.0
960,2010-10-25,50.0,50.0
961,2010-10-26,50.0,50.0
962,2010-10-27,51.0,51.0
963,2010-10-28,52.0,51.0
964,2010-10-29,51.0,51.0
965,2010-11-01,52.0,52.0
966,2010-11-02,52.0,51.0
967,2010-11-03,52.0,52.0
968,2010-11-04,53.0,53.0
969,2010-11-05,53.0,52.0
970,2010-11-08,52.0,52.0
971,2010-11-09,52.0,51.0
972,2010-11-10,52.0,52.0
973,2010-11-11,52.0,53.0
974,2010-11-12,52.0,52.0
975,2010-11-15,52.0,51.0
976,2010-11-16,51.0,50.0
977,2010-11-17,50.0,50.0
978,2010-11-18,51.0,51.0
979,2010-11-19,51.0,51.0
980,2010-11-22,51.0,52.0
981,2010-11-23,51.0,51.0
982,2010-11-24,51.0,52.0
983,2010-11-26,51.0,51.0
984,2010-11-29,51.0,51.0
985,2010-11-30,51.0,51.0
986,2010-12-01,52.0,52.0
987,2010-12-02,52.0,52.0
988,2010-12-03,52.0,53.0
989,2010-12-06,53.0,52.0
990,2010-12-07,53.0,52.0
991,2010-12-08,52.0,52.0
992,2010-12-09,52.0,52.0
993,2010-12-10,53.0,53.0
994,2010-12-13,55.0,56.0
995,2010-12-14,56.0,55.0
996,2010-12-15,55.0,55.0
997,2010-12-16,55.0,55.0
998,2010-12-17,55.0,56.0
999,2010-12-20,56.0,56.0
1000,2010-12-21,56.0,56.0
1001,2010-12-22,55.0,56.0
1002,2010-12-23,55.0,56.0
1003,2010-12-27,56.0,56.0
1004,2010-12-28,56.0,55.0
1005,2010-12-29,55.0,56.0
1006,2010-12-30,56.0,56.0
1007,2010-12-31,56.0,55.0
1008,2011-01-03,56.0,56.0
1009,2011-01-04,57.0,57.0
1010,2011-01-05,56.0,57.0
1011,2011-01-06,57.0,57.0
1012,2011-01-07,56.0,56.0
1013,2011-01-10,56.0,56.0
1014,2011-01-11,56.0,56.0
1015,2011-01-12,56.0,57.0
1016,2011-01-13,57.0,57.0
1017,2011-01-14,56.0,57.0
1018,2011-01-18,57.0,57.0
1019,2011-01-19,57.0,56.0
1020,2011-01-20,56.0,55.0
1021,2011-01-21,56.0,56.0
1022,2011-01-24,56.0,56.0
1023,2011-01-25,56.0,57.0
1024,2011-01-26,57.0,58.0
1025,2011-01-27,58.0,58.0
1026,2011-01-28,58.0,57.0
1027,2011-01-31,57.0,57.0
1028,2011-02-01,58.0,57.0
1029,2011-02-02,56.0,56.0
1030,2011-02-03,56.0,56.0
1031,2011-02-04,56.0,56.0
1032,2011-02-07,56.0,56.0
1033,2011-02-08,56.0,56.0
1034,2011-02-09,56.0,57.0
1035,2011-02-10,57.0,57.0
1036,2011-02-11,57.0,58.0
1037,2011-02-14,57.0,57.0
1038,2011-02-15,57.0,57.0
1039,2011-02-16,57.0,57.0
1040,2011-02-17,55.0,57.0
1041,2011-02-18,57.0,58.0
1042,2011-02-22,57.0,56.0
1043,2011-02-23,56.0,55.0
1044,2011-02-24,54.0,55.0
1045,2011-02-25,55.0,56.0
1046,2011-02-28,56.0,56.0
1047,2011-03-01,56.0,56.0
1048,2011-03-02,55.0,56.0
1049,2011-03-03,56.0,57.0
1050,2011-03-04,57.0,57.0
1051,2011-03-07,57.0,57.0
1052,2011-03-08,57.0,57.0
1053,2011-03-09,57.0,56.0
1054,2011-03-10,55.0,55.0
1055,2011-03-11,55.0,55.0
1056,2011-03-14,55.0,55.0
1057,2011-03-15,54.0,54.0
1058,2011-03-16,54.0,53.0
1059,2011-03-17,54.0,53.0
1060,2011-03-18,53.0,53.0
1061,2011-03-21,53.0,54.0
1062,2011-03-22,54.0,54.0
1063,2011-03-23,54.0,53.0
1064,2011-03-24,54.0,54.0
1065,2011-03-25,54.0,54.0
1066,2011-03-28,55.0,54.0
1067,2011-03-29,54.0,55.0
1068,2011-03-30,55.0,55.0
1069,2011-03-31,55.0,56.0
1070,2011-04-01,56.0,56.0
1071,2011-04-04,57.0,56.0
1072,2011-04-05,55.0,55.0
1073,2011-04-06,55.0,56.0
1074,2011-04-07,55.0,56.0
1075,2011-04-08,56.0,56.0
1076,2011-04-11,56.0,56.0
1077,2011-04-12,56.0,55.0
1078,2011-04-13,55.0,55.0
1079,2011-04-14,55.0,55.0
1080,2011-04-15,55.0,56.0
1081,2011-04-18,55.0,55.0
1082,2011-04-19,55.0,55.0
1083,2011-04-20,55.0,56.0
1084,2011-04-21,56.0,57.0
1085,2011-04-25,57.0,57.0
1086,2011-04-26,57.0,58.0
1087,2011-04-27,59.0,60.0
1088,2011-04-28,59.0,60.0
1089,2011-04-29,60.0,60.0
1090,2011-05-02,60.0,61.0
1091,2011-05-03,61.0,61.0
1092,2011-05-04,60.0,60.0
1093,2011-05-05,60.0,60.0
1094,2011-05-06,60.0,60.0
1095,2011-05-09,60.0,61.0
1096,2011-05-10,61.0,61.0
1097,2011-05-11,61.0,61.0
1098,2011-05-12,61.0,62.0
1099,2011-05-13,62.0,62.0
1100,2011-05-16,62.0,62.0
1101,2011-05-17,62.0,62.0
1102,2011-05-18,62.0,63.0
1103,2011-05-19,65.0,65.0
1104,2011-05-20,65.0,65.0
1105,2011-05-23,65.0,64.0
1106,2011-05-24,64.0,64.0
1107,2011-05-25,64.0,64.0
1108,2011-05-26,64.0,65.0
1109,2011-05-27,65.0,65.0
1110,2011-05-31,66.0,65.0
1111,2011-06-01,65.0,64.0
1112,2011-06-02,64.0,64.0
1113,2011-06-03,63.0,63.0
1114,2011-06-06,63.0,62.0
1115,2011-06-07,63.0,62.0
1116,2011-06-08,62.0,63.0
1117,2011-06-09,63.0,64.0
1118,2011-06-10,63.0,63.0
1119,2011-06-13,63.0,62.0
1120,2011-06-14,63.0,63.0
1121,2011-06-15,63.0,61.0
1122,2011-06-16,61.0,61.0
1123,2011-06-17,61.0,62.0
1124,2011-06-20,62.0,63.0
1125,2011-06-21,63.0,64.0
1126,2011-06-22,63.0,64.0
1127,2011-06-23,63.0,64.0
1128,2011-06-24,63.0,63.0
1129,2011-06-27,62.0,63.0
1130,2011-06-28,63.0,64.0
1131,2011-06-29,65.0,64.0
1132,2011-06-30,64.0,64.0
1133,2011-07-01,65.0,65.0
1134,2011-07-05,65.0,65.0
1135,2011-07-06,65.0,65.0
1136,2011-07-07,66.0,66.0
1137,2011-07-08,65.0,65.0
1138,2011-07-11,64.0,63.0
1139,2011-07-12,62.0,62.0
1140,2011-07-13,63.0,63.0
1141,2011-07-14,63.0,62.0
1142,2011-07-15,63.0,63.0
1143,2011-07-18,63.0,62.0
1144,2011-07-19,63.0,64.0
1145,2011-07-20,64.0,64.0
1146,2011-07-21,64.0,65.0
1147,2011-07-22,65.0,65.0
1148,2011-07-25,65.0,64.0
1149,2011-07-26,63.0,62.0
1150,2011-07-27,62.0,60.0
1151,2011-07-28,60.0,60.0
1152,2011-07-29,60.0,60.0
1153,2011-08-01,61.0,58.0
1154,2011-08-02,57.0,56.0
1155,2011-08-03,56.0,57.0
1156,2011-08-04,56.0,54.0
1157,2011-08-05,55.0,54.0
1158,2011-08-08,53.0,50.0
1159,2011-08-09,51.0,52.0
1160,2011-08-10,51.0,50.0
1161,2011-08-11,50.0,53.0
1162,2011-08-12,52.0,54.0
1163,2011-08-15,54.0,55.0
1164,2011-08-16,55.0,54.0
1165,2011-08-17,54.0,54.0
1166,2011-08-18,53.0,51.0
1167,2011-08-19,50.0,50.0
1168,2011-08-22,52.0,50.0
1169,2011-08-23,50.0,52.0
1170,2011-08-24,52.0,54.0
1171,2011-08-25,54.0,53.0
1172,2011-08-26,53.0,53.0
1173,2011-08-29,54.0,55.0
1174,2011-08-30,54.0,55.0
1175,2011-08-31,55.0,55.0
1176,2011-09-01,55.0,54.0
1177,2011-09-02,53.0,52.0
1178,2011-09-06,50.0,52.0
1179,2011-09-07,53.0,54.0
1180,2011-09-08,54.0,53.0
1181,2011-09-09,52.0,50.0
1182,2011-09-12,50.0,51.0
1183,2011-09-13,51.0,52.0
1184,2011-09-14,52.0,53.0
1185,2011-09-15,54.0,55.0
1186,2011-09-16,55.0,55.0
1187,2011-09-19,53.0,53.0
1188,2011-09-20,53.0,53.0
1189,2011-09-21,53.0,51.0
1190,2011-09-22,49.0,50.0
1191,2011-09-23,49.0,51.0
1192,2011-09-26,51.0,51.0
1193,2011-09-27,52.0,52.0
1194,2011-09-28,52.0,51.0
1195,2011-09-29,52.0,52.0
1196,2011-09-30,51.0,51.0
1197,2011-10-03,50.0,49.0
1198,2011-10-04,48.0,51.0
1199,2011-10-05,51.0,53.0
1200,2011-10-06,53.0,54.0
1201,2011-10-07,51.0,50.0
1202,2011-10-10,51.0,52.0
1203,2011-10-11,52.0,54.0
1204,2011-10-12,54.0,55.0
1205,2011-10-13,54.0,54.0
1206,2011-10-14,55.0,53.0
1207,2011-10-17,53.0,52.0
1208,2011-10-18,52.0,52.0
1209,2011-10-19,52.0,51.0
1210,2011-10-20,51.0,52.0
1211,2011-10-21,53.0,53.0
1212,2011-10-24,53.0,54.0
1213,2011-10-25,54.0,53.0
1214,2011-10-26,51.0,48.0
1215,2011-10-27,49.0,51.0
1216,2011-10-28,51.0,51.0
1217,2011-10-31,51.0,50.0
1218,2011-11-01,49.0,49.0
1219,2011-11-02,49.0,50.0
1220,2011-11-03,50.0,50.0
1221,2011-11-04,50.0,49.0
1222,2011-11-07,49.0,50.0
1223,2011-11-08,50.0,50.0
1224,2011-11-09,49.0,49.0
1225,2011-11-10,49.0,48.0
1226,2011-11-11,49.0,49.0
1227,2011-11-14,49.0,49.0
1228,2011-11-15,48.0,49.0
1229,2011-11-16,49.0,48.0
1230,2011-11-17,48.0,47.0
1231,2011-11-18,46.0,46.0
1232,2011-11-21,45.0,45.0
1233,2011-11-22,45.0,45.0
1234,2011-11-23,45.0,44.0
1235,2011-11-25,45.0,44.0
1236,2011-11-28,45.0,46.0
1237,2011-11-29,46.0,46.0
1238,2011-11-30,47.0,47.0
1239,2011-12-01,47.0,47.0
1240,2011-12-02,47.0,47.0
1241,2011-12-05,47.0,47.0
1242,2011-12-06,47.0,47.0
1243,2011-12-07,47.0,47.0
1244,2011-12-08,46.0,45.0
1245,2011-12-09,45.0,46.0
1246,2011-12-12,45.0,45.0
1247,2011-12-13,45.0,45.0
1248,2011-12-14,45.0,44.0
1249,2011-12-15,44.0,44.0
1250,2011-12-16,44.0,44.0
1251,2011-12-19,44.0,44.0
1252,2011-12-20,44.0,45.0
1253,2011-12-21,45.0,45.0
1254,2011-12-22,45.0,46.0
1255,2011-12-23,46.0,46.0
1256,2011-12-27,45.0,46.0
1257,2011-12-28,45.0,44.0
1258,2011-12-29,44.0,45.0
1259,2011-12-30,45.0,45.0
1260,2012-01-03,46.0,47.0
1261,2012-01-04,47.0,46.0
1262,2012-01-05,46.0,46.0
1263,2012-01-06,47.0,48.0
1264,2012-01-09,48.0,48.0
1265,2012-01-10,48.0,49.0
1266,2012-01-11,49.0,50.0
1267,2012-01-12,50.0,50.0
1268,2012-01-13,49.0,49.0
1269,2012-01-17,50.0,50.0
1270,2012-01-18,50.0,51.0
1271,2012-01-19,51.0,52.0
1272,2012-01-20,52.0,51.0
1273,2012-01-23,51.0,52.0
1274,2012-01-24,52.0,52.0
1275,2012-01-25,53.0,54.0
1276,2012-01-26,54.0,52.0
1277,2012-01-27,52.0,52.0
1278,2012-01-30,52.0,52.0
1279,2012-01-31,53.0,53.0
1280,2012-02-01,54.0,55.0
1281,2012-02-02,55.0,55.0
1282,2012-02-03,55.0,56.0
1283,2012-02-06,56.0,56.0
1284,2012-02-07,55.0,55.0
1285,2012-02-08,55.0,56.0
1286,2012-02-09,56.0,56.0
1287,2012-02-10,55.0,56.0
1288,2012-02-13,56.0,56.0
1289,2012-02-14,55.0,56.0
1290,2012-02-15,56.0,56.0
1291,2012-02-16,56.0,57.0
1292,2012-02-17,57.0,56.0
1293,2012-02-21,57.0,56.0
1294,2012-02-22,56.0,56.0
1295,2012-02-23,56.0,56.0
1296,2012-02-24,56.0,57.0
1297,2012-02-27,56.0,56.0
1298,2012-02-28,56.0,57.0
1299,2012-02-29,57.0,57.0
1300,2012-03-01,57.0,57.0
1301,2012-03-02,57.0,57.0
1302,2012-03-05,57.0,57.0
1303,2012-03-06,56.0,55.0
1304,2012-03-07,55.0,55.0
1305,2012-03-08,56.0,56.0
1306,2012-03-09,56.0,56.0
1307,2012-03-12,56.0,55.0
1308,2012-03-13,56.0,57.0
1309,2012-03-14,57.0,58.0
1310,2012-03-15,58.0,58.0
1311,2012-03-16,58.0,58.0
1312,2012-03-19,58.0,58.0
1313,2012-03-20,58.0,57.0
1314,2012-03-21,57.0,57.0
1315,2012-03-22,56.0,56.0
1316,2012-03-23,57.0,57.0
1317,2012-03-26,57.0,58.0
1318,2012-03-27,58.0,58.0
1319,2012-03-28,58.0,57.0
1320,2012-03-29,56.0,56.0
1321,2012-03-30,56.0,56.0
1322,2012-04-02,56.0,56.0
1323,2012-04-03,56.0,56.0
1324,2012-04-04,56.0,56.0
1325,2012-04-05,55.0,56.0
1326,2012-04-09,55.0,55.0
1327,2012-04-10,54.0,53.0
1328,2012-04-11,54.0,53.0
1329,2012-04-12,53.0,55.0
1330,2012-04-13,55.0,54.0
1331,2012-04-16,54.0,54.0
1332,2012-04-17,54.0,54.0
1333,2012-04-18,54.0,55.0
1334,2012-04-19,55.0,54.0
1335,2012-04-20,55.0,54.0
1336,2012-04-23,53.0,54.0
1337,2012-04-24,52.0,53.0
1338,2012-04-25,55.0,55.0
1339,2012-04-26,55.0,55.0
1340,2012-04-27,55.0,55.0
1341,2012-04-30,55.0,56.0
1342,2012-05-01,56.0,56.0
1343,2012-05-02,56.0,56.0
1344,2012-05-03,56.0,55.0
1345,2012-05-04,55.0,54.0
1346,2012-05-07,54.0,54.0
1347,2012-05-08,54.0,54.0
1348,2012-05-09,53.0,53.0
1349,2012-05-10,54.0,53.0
1350,2012-05-11,53.0,53.0
1351,2012-05-14,53.0,53.0
1352,2012-05-15,52.0,52.0
1353,2012-05-16,52.0,52.0
1354,2012-05-17,51.0,51.0
1355,2012-05-18,51.0,51.0
1356,2012-05-21,51.0,52.0
1357,2012-05-22,52.0,51.0
1358,2012-05-23,51.0,51.0
1359,2012-05-24,51.0,52.0
1360,2012-05-25,52.0,52.0
1361,2012-05-29,52.0,52.0
1362,2012-05-30,51.0,51.0
1363,2012-05-31,51.0,50.0
1364,2012-06-01,50.0,49.0
1365,2012-06-04,49.0,49.0
1366,2012-06-05,48.0,49.0
1367,2012-06-06,50.0,50.0
1368,2012-06-07,51.0,51.0
1369,2012-06-08,50.0,51.0
1370,2012-06-11,51.0,50.0
1371,2012-06-12,50.0,50.0
1372,2012-06-13,50.0,50.0
1373,2012-06-14,50.0,51.0
1374,2012-06-15,51.0,51.0
1375,2012-06-18,51.0,51.0
1376,2012-06-19,51.0,52.0
1377,2012-06-20,52.0,52.0
1378,2012-06-21,52.0,50.0
1379,2012-06-22,50.0,51.0
1380,2012-06-25,50.0,50.0
1381,2012-06-26,50.0,50.0
1382,2012-06-27,50.0,51.0
1383,2012-06-28,50.0,51.0
1384,2012-06-29,52.0,52.0
1385,2012-07-02,52.0,51.0
1386,2012-07-03,51.0,53.0
1387,2012-07-05,53.0,53.0
1388,2012-07-06,52.0,51.0
1389,2012-07-09,51.0,52.0
1390,2012-07-10,53.0,51.0
1391,2012-07-11,51.0,52.0
1392,2012-07-12,51.0,51.0
1393,2012-07-13,52.0,52.0
1394,2012-07-16,53.0,52.0
1395,2012-07-17,52.0,52.0
1396,2012-07-18,52.0,53.0
1397,2012-07-19,53.0,53.0
1398,2012-07-20,53.0,52.0
1399,2012-07-23,51.0,51.0
1400,2012-07-24,50.0,50.0
1401,2012-07-25,51.0,54.0
1402,2012-07-26,55.0,55.0
1403,2012-07-27,55.0,56.0
1404,2012-07-30,56.0,56.0
1405,2012-07-31,56.0,56.0
1406,2012-08-01,56.0,56.0
1407,2012-08-02,55.0,54.0
1408,2012-08-03,55.0,57.0
1409,2012-08-06,57.0,57.0
1410,2012-08-07,57.0,57.0
1411,2012-08-08,57.0,57.0
1412,2012-08-09,57.0,57.0
1413,2012-08-10,57.0,57.0
1414,2012-08-13,57.0,57.0
1415,2012-08-14,57.0,57.0
1416,2012-08-15,57.0,58.0
1417,2012-08-16,57.0,57.0
1418,2012-08-17,56.0,57.0
1419,2012-08-20,56.0,57.0
1420,2012-08-21,57.0,56.0
1421,2012-08-22,56.0,57.0
1422,2012-08-23,57.0,56.0
1423,2012-08-24,56.0,57.0
1424,2012-08-27,57.0,57.0
1425,2012-08-28,56.0,56.0
1426,2012-08-29,56.0,57.0
1427,2012-08-30,57.0,57.0
1428,2012-08-31,57.0,57.0
1429,2012-09-04,57.0,57.0
1430,2012-09-05,57.0,57.0
1431,2012-09-06,57.0,58.0
1432,2012-09-07,58.0,59.0
1433,2012-09-10,59.0,59.0
1434,2012-09-11,59.0,59.0
1435,2012-09-12,59.0,59.0
1436,2012-09-13,59.0,60.0
1437,2012-09-14,60.0,61.0
1438,2012-09-17,60.0,60.0
1439,2012-09-18,60.0,60.0
1440,2012-09-19,60.0,60.0
1441,2012-09-20,60.0,60.0
1442,2012-09-21,60.0,60.0
1443,2012-09-24,59.0,59.0
1444,2012-09-25,60.0,59.0
1445,2012-09-26,59.0,59.0
1446,2012-09-27,59.0,59.0
1447,2012-09-28,59.0,59.0
1448,2012-10-01,59.0,59.0
1449,2012-10-02,59.0,60.0
1450,2012-10-03,60.0,60.0
1451,2012-10-04,60.0,60.0
1452,2012-10-05,61.0,61.0
1453,2012-10-08,60.0,60.0
1454,2012-10-09,60.0,59.0
1455,2012-10-10,59.0,58.0
1456,2012-10-11,59.0,59.0
1457,2012-10-12,59.0,59.0
1458,2012-10-15,59.0,59.0
1459,2012-10-16,60.0,60.0
1460,2012-10-17,60.0,61.0
1461,2012-10-18,60.0,59.0
1462,2012-10-19,59.0,58.0
1463,2012-10-22,58.0,58.0
1464,2012-10-23,58.0,58.0
1465,2012-10-24,59.0,60.0
1466,2012-10-25,61.0,62.0
1467,2012-10-26,62.0,61.0
1468,2012-10-31,61.0,61.0
1469,2012-11-01,61.0,62.0
1470,2012-11-02,63.0,62.0
1471,2012-11-05,61.0,62.0
1472,2012-11-06,62.0,62.0
1473,2012-11-07,62.0,61.0
1474,2012-11-08,61.0,60.0
1475,2012-11-09,60.0,61.0
1476,2012-11-12,61.0,61.0
1477,2012-11-13,60.0,61.0
1478,2012-11-14,61.0,61.0
1479,2012-11-15,61.0,60.0
1480,2012-11-16,60.0,61.0
1481,2012-11-19,61.0,61.0
1482,2012-11-20,61.0,62.0
1483,2012-11-21,62.0,61.0
1484,2012-11-23,62.0,63.0
1485,2012-11-26,62.0,62.0
1486,2012-11-27,62.0,62.0
1487,2012-11-28,62.0,63.0
1488,2012-11-29,63.0,64.0
1489,2012-11-30,64.0,64.0
1490,2012-12-03,64.0,64.0
1491,2012-12-04,64.0,64.0
1492,2012-12-05,64.0,64.0
1493,2012-12-06,64.0,64.0
1494,2012-12-07,64.0,64.0
1495,2012-12-10,64.0,65.0
1496,2012-12-11,65.0,65.0
1497,2012-12-12,65.0,65.0
1498,2012-12-13,65.0,65.0
1499,2012-12-14,65.0,64.0
1500,2012-12-17,64.0,65.0
1501,2012-12-18,65.0,65.0
1502,2012-12-19,65.0,65.0
1503,2012-12-20,64.0,65.0
1504,2012-12-21,65.0,64.0
1505,2012-12-24,64.0,64.0
1506,2012-12-26,64.0,63.0
1507,2012-12-27,63.0,63.0
1508,2012-12-28,63.0,63.0
1509,2012-12-31,63.0,64.0
1510,2013-01-02,65.0,65.0
1511,2013-01-03,65.0,65.0
1512,2013-01-04,65.0,65.0
1513,2013-01-07,65.0,66.0
1514,2013-01-08,66.0,65.0
1515,2013-01-09,66.0,68.0
1516,2013-01-10,68.0,68.0
1517,2013-01-11,67.0,68.0
1518,2013-01-14,68.0,68.0
1519,2013-01-15,67.0,68.0
1520,2013-01-16,68.0,68.0
1521,2013-01-17,68.0,69.0
1522,2013-01-18,69.0,69.0
1523,2013-01-22,69.0,70.0
1524,2013-01-23,70.0,70.0
1525,2013-01-24,70.0,70.0
1526,2013-01-25,70.0,71.0
1527,2013-01-28,71.0,71.0
1528,2013-01-29,71.0,70.0
1529,2013-01-30,70.0,70.0
1530,2013-01-31,71.0,72.0
1531,2013-02-01,73.0,75.0
1532,2013-02-04,74.0,72.0
1533,2013-02-05,73.0,75.0
1534,2013-02-06,74.0,74.0
1535,2013-02-07,74.0,74.0
1536,2013-02-08,74.0,75.0
1537,2013-02-11,75.0,75.0
1538,2013-02-12,75.0,75.0
1539,2013-02-13,75.0,75.0
1540,2013-02-14,75.0,75.0
1541,2013-02-15,75.0,74.0
1542,2013-02-19,74.0,75.0
1543,2013-02-20,74.0,73.0
1544,2013-02-21,72.0,72.0
1545,2013-02-22,72.0,73.0
1546,2013-02-25,73.0,72.0
1547,2013-02-26,72.0,73.0
1548,2013-02-27,73.0,74.0
1549,2013-02-28,74.0,74.0
1550,2013-03-01,73.0,75.0
1551,2013-03-04,74.0,75.0
1552,2013-03-05,76.0,76.0
1553,2013-03-06,77.0,77.0
1554,2013-03-07,77.0,76.0
1555,2013-03-08,77.0,77.0
1556,2013-03-11,77.0,77.0
1557,2013-03-12,77.0,78.0
1558,2013-03-13,78.0,78.0
1559,2013-03-14,78.0,77.0
1560,2013-03-15,77.0,77.0
1561,2013-03-18,76.0,77.0
1562,2013-03-19,77.0,77.0
1563,2013-03-20,78.0,78.0
1564,2013-03-21,77.0,77.0
1565,2013-03-22,77.0,76.0
1566,2013-03-25,76.0,75.0
1567,2013-03-26,75.0,75.0
1568,2013-03-27,75.0,75.0
1569,2013-03-28,75.0,76.0
1570,2013-04-01,76.0,76.0
1571,2013-04-02,75.0,79.0
1572,2013-04-03,78.0,78.0
1573,2013-04-04,78.0,78.0
1574,2013-04-05,76.0,77.0
1575,2013-04-08,77.0,78.0
1576,2013-04-09,79.0,78.0
1577,2013-04-10,79.0,81.0
1578,2013-04-11,82.0,80.0
1579,2013-04-12,80.0,80.0
1580,2013-04-15,84.0,79.0
1581,2013-04-16,80.0,82.0
1582,2013-04-17,82.0,82.0
1583,2013-04-18,81.0,80.0
1584,2013-04-19,81.0,80.0
1585,2013-04-22,80.0,80.0
1586,2013-04-23,80.0,81.0
1587,2013-04-24,81.0,81.0
1588,2013-04-25,81.0,80.0
1589,2013-04-26,80.0,81.0
1590,2013-04-29,81.0,81.0
1591,2013-04-30,81.0,81.0
1592,2013-05-01,80.0,81.0
1593,2013-05-02,81.0,82.0
1594,2013-05-03,82.0,82.0
1595,2013-05-06,82.0,82.0
1596,2013-05-07,82.0,84.0
1597,2013-05-08,84.0,84.0
1598,2013-05-09,84.0,83.0
1599,2013-05-10,84.0,84.0
1600,2013-05-13,84.0,84.0
1601,2013-05-14,84.0,85.0
1602,2013-05-15,85.0,86.0
1603,2013-05-16,86.0,86.0
1604,2013-05-17,86.0,86.0
1605,2013-05-20,87.0,87.0
1606,2013-05-21,87.0,87.0
1607,2013-05-22,87.0,86.0
1608,2013-05-23,86.0,86.0
